head,tail,relation,edge_direction,evidence_count,mean_confidence,max_confidence,edge_score,evidence
Bezewanst,Irmhilde,family,undirected,2,0.9935898949040134,0.9942388194051416,1.0915700684380047,"Infobox field family/Sister: Veronica Irmhilde (Half-Sister, Deceased) Unnamed Woman (Half-Sister, In-Law, Deceased) | Infobox field family/Sister: Veronica (Half-Sister, In-Law) Bezewanst (Half-Brother, In-Law, Deceased)"
Rozemyne,Traugott,family,undirected,2,0.9935476582758898,0.9953894913658212,1.0915236667593162,"Infobox field family/Relatives: Detlinde (Cousin, Adoptive) Rudiger (Cousin, Adoptive) Traugott (Cousin, Baptismal) Previous Count Leisegang (Great-Grandfather, Baptismal, Deceased) Siegrecht (Nephew, Baptismal) Deid's Mother (Distant Cousin,Biological) | Infobox field family/Relatives: Lamprecht (Cousin) Eckhart (Cousin) Cornelius (Cousin) Rozemyne (Cousin) Nikolaus (Cousin) Previous Count Leisegang (Great-Grandfather, Deceased)"
Hildebrand,Magdalena,family,undirected,2,0.9934821995081144,0.997843443185658,1.0914517529526373,Infobox field family/Mother: Magdalena | Infobox field family/Son: Hildebrand
Elvira,Siegrecht,family,undirected,2,0.9934654353063783,0.9952186986147658,1.0914333355946002,Infobox field family/Offspring: Siegrecht (Grandson) | Infobox field family/Relatives: Karstedt (Grandfather) Elvira (Grandmother) Bonifatius (Great-Grandfather)
Karstedt,Siegrecht,family,undirected,2,0.9934654353063783,0.9952186986147658,1.0914333355946002,Infobox field family/Offspring: Siegrecht (Grandson) | Infobox field family/Relatives: Karstedt (Grandfather) Elvira (Grandmother) Bonifatius (Great-Grandfather)
Jeremias,Viscount Dahldolf,family,undirected,2,0.9934526557722474,0.9951363058450288,1.0914192958413607,Infobox field family/Son: Shikza (Deceased) Jeremias | Infobox field family/Father: Viscount Dahldolf
Gloria,Jeremias,family,undirected,2,0.9933167552709278,0.9951363058450288,1.0912699938805748,"Infobox field family/Son: Shikza (Deceased) Jeremias (Stepson) | Infobox field family/Mother: Previous Viscountess Dahldolf (Deceased) Gloria (Stepmother, Deceased)"
Deid,Fey,family,undirected,2,0.9931941945443382,0.9973500783052088,1.0911353471602352,Infobox field family/Uncle: Deid | Infobox field family/Relatives: Fey (Nephew) Gunther's Father (Grand-Cousin)
Hartmut,Previous Count Leisegang,family,undirected,2,0.9931336644615301,0.9978766498286848,1.0910688480674282,"Infobox field family/Relatives: Previous Count Leisegang (Great-Grandfather, Deceased) | Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter)"
Rozemyne,Siegrecht,family,undirected,2,0.993101613927204,0.9953894913658212,1.0910336369565592,"Infobox field family/Relatives: Detlinde (Cousin, Adoptive) Rudiger (Cousin, Adoptive) Traugott (Cousin, Baptismal) Previous Count Leisegang (Great-Grandfather, Baptismal, Deceased) Siegrecht (Nephew, Baptismal) Deid's Mother (Distant Cousin,Biological) | Infobox field family/Aunt: Rozemyne Heidemarie (In-Law, Deceased)"
Irmhilde,Veronica,family,undirected,2,0.9930822394048542,0.9932235084068232,1.0910123518682187,"Infobox field family/Sister: Irmhilde (In-Law, Deceased) Unnamed Woman (Half-Sister, In-Law, Deceased) | Infobox field family/Sister: Veronica (Half-Sister, In-Law) Bezewanst (Half-Brother, In-Law, Deceased)"
Hildebrand,Lungtase,family,undirected,2,0.9930426951587967,0.9937118404759976,1.0909689080735538,Infobox field family/Relatives: Hildebrand (Cousin) Kenntrips (Cousin) Rasantark (Cousin) | Infobox field family/Relatives: Eglantine (Cousin) Lestilaut (Cousin) Hannelore (Cousin) Reginald (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Raufereg (Cousin) Lungtase (Cousin) Nahelache's Son (Half-Nephew) Stephareine (Half-Niece)
Anastasius,Eglantine,family,undirected,2,0.992823438724016,0.9951067326526788,1.090728030259934,Infobox field family/Relatives: Anastasius (Cousin) Sigiswald (Cousin) Hildebrand (Cousin) Nahelache's Son (Nephew) | Infobox field family/Relatives: Eglantine (Cousin) Nahelache's Son (Nephew)
Lamprecht,Previous Count Leisegang,family,undirected,2,0.9926433503187517,0.9968960215431284,1.0905301829248641,"Infobox field family/Relatives: Traugott (Cousin) Previous Count Leisegang (Great-Grandfather, Deceased) | Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter)"
Cornelius,Previous Count Leisegang,family,undirected,2,0.9925921947136606,0.996793710332946,1.0904739827484766,"Infobox field family/Relatives: Traugott (Cousin) Previous Count Leisegang (Great-Grandfather, Deceased) Siegrecht (Nephew) | Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter)"
Nikolaus,Previous Count Leisegang,family,undirected,2,0.9925921947136606,0.996793710332946,1.0904739827484766,"Infobox field family/Relatives: Traugott (Cousin) Previous Count Leisegang (Great-Grandfather, Deceased) Siegrecht (Nephew) | Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter)"
Eckhart,Previous Count Leisegang,family,undirected,2,0.9925921947136606,0.996793710332946,1.0904739827484766,"Infobox field family/Relatives: Traugott (Cousin) Previous Count Leisegang (Great-Grandfather, Deceased) Siegrecht (Nephew) | Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter)"
Leonore,Previous Count Leisegang,family,undirected,2,0.9924569520367338,0.9965232249790924,1.0903254034816525,"Infobox field family/Relatives: Previous Count Leisegang (Great-Grandfather, Deceased) Hartmut (Cousin) | Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter)"
Jonsara,Philine,family,undirected,2,0.9924137279801926,0.9990791991776772,1.0902779170019703,"Infobox field family/Daughter: Philine (Step-Daughter, Former) | Infobox field family/Mother: Theresia (Deceased) Jonsara (Step-Mother)"
Count Leisegang,Hartmut,family,undirected,2,0.992124226920738,0.994706803211696,1.0899598675804711,Infobox field family/Relatives: Leonore (Niece) Oliswalt (Nephew) Hartmut (Nephew) | Infobox field family/Uncle: Unnamed Archscholar Count Leisegang
Rozemyne,Rudiger,family,undirected,2,0.9921152132557166,0.9953894913658212,1.0899499650573126,"Infobox field family/Relatives: Detlinde (Cousin, Adoptive) Rudiger (Cousin, Adoptive) Traugott (Cousin, Baptismal) Previous Count Leisegang (Great-Grandfather, Baptismal, Deceased) Siegrecht (Nephew, Baptismal) Deid's Mother (Distant Cousin,Biological) | Infobox field family/Relatives: Wilfried (Cousin) Charlotte (Cousin) Melchior (Cousin) Henrietta (Cousin) Detlinde (Cousin) Rozemyne (Adoptive Cousin) Bonifatius (Great Uncle) Bezewanst (Great Uncle, Deceased)"
Hildebrand,Lestilaut,family,undirected,2,0.9921106092763065,0.9923735498415958,1.089944907068956,Infobox field family/Relatives: Eglantine (Cousin) Lestilaut (Cousin) Hannelore (Cousin) Reginald (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Raufereg (Cousin) Lungtase (Cousin) Nahelache's Son (Half-Nephew) Stephareine (Half-Niece) | Infobox field family/Relatives: Hildebrand (Cousin) Rasantark (Cousin) Kenntrips (Cousin) Codenest (Cousin) Reginald (Cousin)
Karstedt,Nikolaus,family,undirected,2,0.9920930560727449,0.99766767733824,1.0899256229038177,Infobox field family/Father: Karstedt | Infobox field family/Son: Eckhart Lamprecht Cornelius Nikolaus
Clarissa,Hartmut,romantic,undirected,2,0.9920926737022947,0.9943658878851452,1.0899252028269422,Infobox field family/Spouse: Clarissa (Married) | Infobox field family/Spouse: Hartmut (Married)
Detlinde,Rozemyne,family,undirected,2,0.992080876723634,0.9953894913658212,1.0899122425212164,"Infobox field family/Relatives: Detlinde (Cousin, Adoptive) Rudiger (Cousin, Adoptive) Traugott (Cousin, Baptismal) Previous Count Leisegang (Great-Grandfather, Baptismal, Deceased) Siegrecht (Nephew, Baptismal) Deid's Mother (Distant Cousin,Biological) | Infobox field family/Relatives: Wilfried (Cousin) Charlotte (Cousin) Melchior (Cousin) Henriette (Cousin) Rudiger (Cousin) Rozemyne (Cousin, Adoptive) Aurelia (Cousin) Martina (Cousin) Letizia (Niece) Benedikta (Niece) Bezewanst (Granduncle, Deceased)"
Kenntrips,Lungtase,family,undirected,2,0.9920537119654282,0.9937118404759976,1.089882398984033,Infobox field family/Relatives: Hildebrand (Cousin) Kenntrips (Cousin) Rasantark (Cousin) | Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Lungtase (Cousin) Raufereg (Cousin) Codenest (Cousin)
Justus,Traugott,family,undirected,2,0.991985218091394,0.994144626003847,1.0898071507723204,"Infobox field family/Uncle: Karstedt, Justus | Infobox field family/Relatives: Traugott (Nephew)"
Georgine,Rozemyne,family,undirected,2,0.9919023916779177,0.9940496724123348,1.0897161566566491,"Infobox field family/Aunt: Georgine (Adoptive) Constanze(Adoptive) Gudrun (Baptismal) | Infobox field family/Relatives: Karstedt (Cousin) Wilfried (Nephew) Rozemyne (Niece, Adoptive) Charlotte (Niece) Melchior (Nephew) Henrietta (Niece) Rudiger (Nephew) Aurelia (Niece) Martina (Niece) Benedikta (Granddaughter)"
Previous Count Leisegang,Rozemyne,family,undirected,2,0.9918900852300983,0.9953894913658212,1.0897026366418447,"Infobox field family/Relatives: Detlinde (Cousin, Adoptive) Rudiger (Cousin, Adoptive) Traugott (Cousin, Baptismal) Previous Count Leisegang (Great-Grandfather, Baptismal, Deceased) Siegrecht (Nephew, Baptismal) Deid's Mother (Distant Cousin,Biological) | Infobox field family/Offspring: Karstedt (Grandson) Count Leisegang (Grandson) Leberecht (Grandson) Claudio (Grandson) Elvira (Granddaughter) Eckhart (Great-Grandson) Lamprecht (Great-Grandson) Cornelius (Great-Grandson) Rozemyne (Great-Granddaughter) Traugott (Great-Grandson) Nikolaus (Great-Grandson) Oliswalt (Great-Grandson) Leberecht's Middle Son (Great-Grandson) Hartmut (Great-Grandson) Leonore (Great-Granddaughter) Brunhilde (Great-Granddaughter) Bertilde (Great-Granddaughter)"
Gabriele,Veronica,family,undirected,2,0.9918758732353932,0.992765776298122,1.0896870231698152,Infobox field family/Daughter: Veronica | Infobox field family/Mother: Gabriele (Deceased)
Hannelore,Rasantark,family,undirected,2,0.9916712991284508,0.9918476687110171,1.089462275541985,Infobox field family/Relatives: Hildebrand (Cousin) Rasantark (Cousin) Kenntrips (Cousin) Codenest (Cousin) Reginald (Cousin) | Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Raufereg (Cousin) Codenest
Lestilaut,Rasantark,family,undirected,2,0.9916712991284508,0.9918476687110171,1.089462275541985,Infobox field family/Relatives: Hildebrand (Cousin) Rasantark (Cousin) Kenntrips (Cousin) Codenest (Cousin) Reginald (Cousin) | Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Raufereg (Cousin) Codenest
Bertilde,Rozemyne,service_retainer,directed,2,0.9916489286096634,0.9930105191271468,1.0894376990151413,"Bertilde (ベルティルデ, Berutirude) is an archnoble apprentice attendant and served Rozemyne as a retainer. | Infobox field occupation: Apprentice Attendant Brunhilde's Retainer Rozemyne's Retainer (Former)"
Hildebrand,Raufereg,family,undirected,2,0.9916198292528631,0.9923735498415958,1.0894057301041682,Infobox field family/Relatives: Eglantine (Cousin) Lestilaut (Cousin) Hannelore (Cousin) Reginald (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Raufereg (Cousin) Lungtase (Cousin) Nahelache's Son (Half-Nephew) Stephareine (Half-Niece) | Infobox field family/Relatives: Hildebrand (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Reginald (Cousin) Codenest (Cousin)
Codenest,Hannelore,family,undirected,2,0.9915654874256398,0.9918476687110171,1.089346029504992,Infobox field family/Relatives: Hildebrand (Cousin) Rasantark (Cousin) Kenntrips (Cousin) Codenest (Cousin) Reginald (Cousin) | Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Lungtase (Cousin) Raufereg (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Reginald (Cousin)
Codenest,Lestilaut,family,undirected,2,0.9915654874256398,0.9918476687110171,1.089346029504992,Infobox field family/Relatives: Hildebrand (Cousin) Rasantark (Cousin) Kenntrips (Cousin) Codenest (Cousin) Reginald (Cousin) | Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Lungtase (Cousin) Raufereg (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Reginald (Cousin)
Codenest,Rasantark,family,undirected,2,0.9913891178430734,0.9914949295458844,1.0891522677142373,Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Raufereg (Cousin) Codenest | Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Lungtase (Cousin) Raufereg (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Reginald (Cousin)
Lieseleta,Rozemyne,service_retainer,directed,2,0.991353413549168,0.99449291041515,1.0891130425381945,"Infobox field occupation: Aub Alexandria's Head Attendant Rozemyne's Retainer Attendant | Lieseleta (リーゼレータ, Riizereeta) is an adult mednoble attendant who serves as one of Rozemyne's retainers."
Bonifatius,Constanze,family,undirected,2,0.9913450454709198,0.9953003806922132,1.0891038492645986,"Infobox field family/Uncle: Bonifatius Bezewanst (Deceased) | Infobox field family/Relatives: Heidemarie (Granddaughter-in-Law, Deceased) Sylvester (Nephew) Georgine (Niece) Constanze (Niece) Aurelia (Granddaughter-in-Law)"
